year,c2f6,c6f14,nitrousOxide,c3f8,c7f16,methane,sf6,c4f10,c8f18,methylBromide,c4f8,carbonTetraChloride,methylChloride,c5f12,co2,nf3
950,0.0,0.0,274.005050132887,0.0,0.0,677.994034083144,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.652,0.0
951,0.0,0.0,274.004050068202,0.0,0.0,678.156018643293,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.653,0.0
952,0.0,0.0,274.002050122373,0.0,0.0,678.336028861621,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.661,0.0
953,0.0,0.0,274.000050107269,0.0,0.0,678.5210062563559,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.672,0.0
954,0.0,0.0,273.99805009926604,0.0,0.0,678.655042044266,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.699,0.0
955,0.0,0.0,273.99505013563703,0.0,0.0,678.88101514238,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.70799999999997,0.0
956,0.0,0.0,273.992050123657,0.0,0.0,679.084025666091,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.719,0.0
957,0.0,0.0,273.989050127319,0.0,0.0,679.295030347665,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.72700000000003,0.0
958,0.0,0.0,273.986050129288,0.0,0.0,679.542020472096,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.735,0.0
959,0.0,0.0,273.983050114479,0.0,0.0,679.754016092518,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.75,0.0
960,0.0,0.0,273.979050154229,0.0,0.0,679.935035061596,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.757,0.0
961,0.0,0.0,273.97505014022397,0.0,0.0,680.086957571477,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.763,0.0
962,0.0,0.0,273.971050144875,0.0,0.0,679.920031738993,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.775,0.0
963,0.0,0.0,273.967050147444,0.0,0.0,679.791987619799,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.78700000000003,0.0
964,0.0,0.0,273.96305012781,0.0,0.0,679.6380419796241,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.796,0.0
965,0.0,0.0,273.958050188096,0.0,0.0,679.586965322746,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.81,0.0
966,0.0,0.0,273.954050115391,0.0,0.0,679.489134951019,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.82,0.0
967,0.0,0.0,273.949050180061,0.0,0.0,680.032011272795,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.839,0.0
968,0.0,0.0,273.944050151949,0.0,0.0,680.5980569125151,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.85400000000004,0.0
969,0.0,0.0,273.939050169291,0.0,0.0,681.19503773472,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.89,0.0
970,0.0,0.0,273.934050143642,0.0,0.0,681.827056464711,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.907,0.0
971,0.0,0.0,273.928050203701,0.0,0.0,682.594097437021,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.923,0.0
972,0.0,0.0,273.923050146506,0.0,0.0,683.441883044195,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.949,0.0
973,0.0,0.0,273.918050158136,0.0,0.0,683.397071514525,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.96,0.0
974,0.0,0.0,273.912050182415,0.0,0.0,683.462985131083,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.96299999999997,0.0
975,0.0,0.0,273.90605019115503,0.0,0.0,683.40397201131,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.972,0.0
976,0.0,0.0,273.90105013846,0.0,0.0,683.248172662482,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.978,0.0
977,0.0,0.0,273.895050195995,0.0,0.0,683.987972208461,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.986,0.0
978,0.0,0.0,273.88905016952003,0.0,0.0,684.503071712644,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.996,0.0
979,0.0,0.0,273.88305018406203,0.0,0.0,685.0960384851629,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.006,0.0
980,0.0,0.0,273.87705017586103,0.0,0.0,685.753033947267,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.008,0.0
981,0.0,0.0,273.871050180537,0.0,0.0,686.3130283288771,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.024,0.0
982,0.0,0.0,273.86505017794104,0.0,0.0,686.727959707322,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.038,0.0
983,0.0,0.0,273.859050178851,0.0,0.0,686.640973936249,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.057,0.0
984,0.0,0.0,273.853050181458,0.0,0.0,686.2990236817681,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.069,0.0
985,0.0,0.0,273.847050163171,0.0,0.0,686.036935246149,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.092,0.0
986,0.0,0.0,273.840050224314,0.0,0.0,685.6532194868979,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.115,0.0
987,0.0,0.0,273.83405014314496,0.0,0.0,686.5339735945,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.14799999999997,0.0
988,0.0,0.0,273.827050236454,0.0,0.0,687.213088932847,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.16900000000004,0.0
989,0.0,0.0,273.8210501373,0.0,0.0,687.986010684835,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.183,0.0
990,0.0,0.0,273.814050227477,0.0,0.0,688.663066116179,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.20099999999996,0.0
991,0.0,0.0,273.807050175551,0.0,0.0,689.396037976071,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.217,0.0
992,0.0,0.0,273.800050210187,0.0,0.0,690.10902088078,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.241,0.0
993,0.0,0.0,273.793050186512,0.0,0.0,690.661070169848,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.262,0.0
994,0.0,0.0,273.786050202677,0.0,0.0,691.431060454071,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.278,0.0
995,0.0,0.0,273.77905019320303,0.0,0.0,692.2399913896919,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.29400000000004,0.0
996,0.0,0.0,273.77205018747895,0.0,0.0,692.649022324514,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.314,0.0
997,0.0,0.0,273.76405022179296,0.0,0.0,692.957034457527,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.339,0.0
998,0.0,0.0,273.756050220269,0.0,0.0,693.3190322856391,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.358,0.0
999,0.0,0.0,273.74905017818503,0.0,0.0,693.688022689322,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.382,0.0
1000,0.0,0.0,273.74105021638803,0.0,0.0,694.052087204622,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.404,0.0
1001,0.0,0.0,273.73205023885896,0.0,0.0,694.697023418501,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.426,0.0
1002,0.0,0.0,273.724050208183,0.0,0.0,695.326063479507,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.448,0.0
1003,0.0,0.0,273.716050207303,0.0,0.0,696.0140192559289,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.47700000000003,0.0
1004,0.0,0.0,273.70705023759,0.0,0.0,696.6050499046719,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.499,0.0
1005,0.0,0.0,273.69805022572,0.0,0.0,697.1860295825951,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.52399999999903,0.0
1006,0.0,0.0,273.689050236944,0.0,0.0,697.811064908114,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.54099999999903,0.0
1007,0.0,0.0,273.680050223255,0.0,0.0,698.4089690980941,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.55999999999904,0.0
1008,0.0,0.0,273.671050231942,0.0,0.0,698.689060163544,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.579000000002,0.0
1009,0.0,0.0,273.661050252591,0.0,0.0,699.0279935810181,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.601,0.0
1010,0.0,0.0,273.652050224132,0.0,0.0,699.288065030164,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.63000000000403,0.0
1011,0.0,0.0,273.642050248804,0.0,0.0,699.650970362507,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.660999999991,0.0
1012,0.0,0.0,273.632050244511,0.0,0.0,699.7010313908689,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.69199999995203,0.0
1013,0.0,0.0,273.621050274162,0.0,0.0,699.858027768081,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.730000000001,0.0
1014,0.0,0.0,273.611050237369,0.0,0.0,699.9089505266701,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.760000000001,0.0
1015,0.0,0.0,273.60005027003996,0.0,0.0,699.747072034022,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.795,0.0
1016,0.0,0.0,273.58905026574297,0.0,0.0,699.7299135357409,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.828,0.0
1017,0.0,0.0,273.578050264183,0.0,0.0,699.2460377038029,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.86,0.0
1018,0.0,0.0,273.567050259408,0.0,0.0,699.04404322968,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.892,0.0
1019,0.0,0.0,273.555050294537,0.0,0.0,699.0129569078861,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.91700000000003,0.0
1020,0.0,0.0,273.544050252229,0.0,0.0,698.689999022122,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.949,0.0
1021,0.0,0.0,273.532050289432,0.0,0.0,698.3220047396719,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.98400000000004,0.0
1022,0.0,0.0,273.52005027325197,0.0,0.0,698.066028754465,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.018,0.0
1023,0.0,0.0,273.507050314365,0.0,0.0,697.898959090822,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.052,0.0
1024,0.0,0.0,273.49505026775796,0.0,0.0,697.430962984447,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.087,0.0
1025,0.0,0.0,273.482050307443,0.0,0.0,696.755002249933,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.126,0.0
1026,0.0,0.0,273.469050298549,0.0,0.0,696.343093648837,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.163999999999,0.0
1027,0.0,0.0,273.45605030017896,0.0,0.0,696.530021143637,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.2,0.0
1028,0.0,0.0,273.44305030115504,0.0,0.0,696.756002596006,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.236,0.0
1029,0.0,0.0,273.430050291251,0.0,0.0,696.91404660431,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.276,0.0
1030,0.0,0.0,273.416050323633,0.0,0.0,697.125994577782,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.313000000001,0.0
1031,0.0,0.0,273.402050316305,0.0,0.0,697.405137421533,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.353000000001,0.0
1032,0.0,0.0,273.38805031677896,0.0,0.0,698.243025598624,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.395,0.0
1033,0.0,0.0,273.374050320153,0.0,0.0,699.124084888452,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.437000000001,0.0
1034,0.0,0.0,273.36005030504504,0.0,0.0,699.977960905239,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.48,0.0
1035,0.0,0.0,273.345050353847,0.0,0.0,700.5191320760209,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.514,0.0
1036,0.0,0.0,273.331050297932,0.0,0.0,701.414994135678,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.55400000000003,0.0
1037,0.0,0.0,273.31605034534,0.0,0.0,702.023016269418,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.591000000001,0.0
1038,0.0,0.0,273.301050330477,0.0,0.0,702.50407695005,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.632,0.0
1039,0.0,0.0,273.286050339236,0.0,0.0,703.1169939759039,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.67400000000004,0.0
1040,0.0,0.0,273.271050320538,0.0,0.0,703.636108240842,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.71,0.0
1041,0.0,0.0,273.255050373391,0.0,0.0,704.4149855871029,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.754,0.0
1042,0.0,0.0,273.24005031317904,0.0,0.0,704.848995183367,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.793,0.0
1043,0.0,0.0,273.224050364078,0.0,0.0,705.044050436945,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.835,0.0
1044,0.0,0.0,273.208050347128,0.0,0.0,705.33500280433,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.876000000001,0.0
1045,0.0,0.0,273.192050356867,0.0,0.0,705.495002032508,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.913,0.0
1046,0.0,0.0,273.176050337911,0.0,0.0,705.525017024543,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.955,0.0
1047,0.0,0.0,273.159050388839,0.0,0.0,705.548008150493,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.991,0.0
1048,0.0,0.0,273.143050343125,0.0,0.0,705.47096633418,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.034,0.0
1049,0.0,0.0,273.127050344496,0.0,0.0,705.143001903235,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.078999999999,0.0
1050,0.0,0.0,273.110050377005,0.0,0.0,704.789997793215,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.127999999999,0.0
1051,0.0,0.0,273.093050366721,0.0,0.0,704.4299842495959,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.173,0.0
1052,0.0,0.0,273.076050370528,0.0,0.0,703.9849851007319,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.218,0.0
1053,0.0,0.0,273.05905036893904,0.0,0.0,703.4339615016561,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.27299999999997,0.0
1054,0.0,0.0,273.042050370058,0.0,0.0,702.789027279161,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.328,0.0
1055,0.0,0.0,273.025050368035,0.0,0.0,702.31296005623,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.371000000001,0.0
1056,0.0,0.0,273.008050373831,0.0,0.0,701.738007502487,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.418,0.0
1057,0.0,0.0,272.991050352664,0.0,0.0,701.2009678909551,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.460000000001,0.0
1058,0.0,0.0,272.973050413563,0.0,0.0,700.6130125609241,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.512,0.0
1059,0.0,0.0,272.956050338761,0.0,0.0,700.062936927611,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.556999999999,0.0
1060,0.0,0.0,272.938050418394,0.0,0.0,699.401084599616,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.60099999999903,0.0
1061,0.0,0.0,272.921050340573,0.0,0.0,699.1179011676669,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.64099999999996,0.0
1062,0.0,0.0,272.903050400906,0.0,0.0,698.367972229282,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.68500000000097,0.0
1063,0.0,0.0,272.885050394539,0.0,0.0,697.599088868702,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.72900000000004,0.0
1064,0.0,0.0,272.868050350425,0.0,0.0,697.3378921218159,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.768000000001,0.0
1065,0.0,0.0,272.850050396985,0.0,0.0,696.641043743044,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.802,0.0
1066,0.0,0.0,272.832050396428,0.0,0.0,696.2240401060401,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.838000000002,0.0
1067,0.0,0.0,272.81505034819696,0.0,0.0,696.0539157943371,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.873,0.0
1068,0.0,0.0,272.797050402568,0.0,0.0,695.4770571749581,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.910000000001,0.0
1069,0.0,0.0,272.779050376115,0.0,0.0,695.1639693164431,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.94800000000197,0.0
1070,0.0,0.0,272.761050406024,0.0,0.0,694.919104188586,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.983,0.0
1071,0.0,0.0,272.744050344142,0.0,0.0,695.066906061904,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.02299999999997,0.0
1072,0.0,0.0,272.726050401133,0.0,0.0,694.811110499646,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.060999999999,0.0
1073,0.0,0.0,272.708050394237,0.0,0.0,694.9869766443919,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.096999999999,0.0
1074,0.0,0.0,272.691050346806,0.0,0.0,695.0670200505091,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.133000000001,0.0
1075,0.0,0.0,272.67305041443296,0.0,0.0,695.007963071387,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.173,0.0
1076,0.0,0.0,272.65605035292197,0.0,0.0,694.7570509134911,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.207,0.0
1077,0.0,0.0,272.63905036432203,0.0,0.0,694.807067397751,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.245,0.0
1078,0.0,0.0,272.621050405993,0.0,0.0,695.183980138175,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.282,0.0
1079,0.0,0.0,272.60405035419603,0.0,0.0,695.3310544749429,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.314000000001,0.0
1080,0.0,0.0,272.587050377852,0.0,0.0,695.6210184444569,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.35000000000196,0.0
1081,0.0,0.0,272.570050365178,0.0,0.0,695.800923364944,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.384000000001,0.0
1082,0.0,0.0,272.553050369262,0.0,0.0,695.447080481269,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.416,0.0
1083,0.0,0.0,272.536050383709,0.0,0.0,695.430936919602,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.45,0.0
1084,0.0,0.0,272.52005032536596,0.0,0.0,695.135066177122,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.48300000000097,0.0
1085,0.0,0.0,272.503050401589,0.0,0.0,695.059942591405,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.513000000001,0.0
1086,0.0,0.0,272.48705032798597,0.0,0.0,694.741059419611,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.54700000000196,0.0
1087,0.0,0.0,272.47105036711,0.0,0.0,694.663980220192,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.578,0.0
1088,0.0,0.0,272.45505034247503,0.0,0.0,694.468976315594,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.606999999999,0.0
1089,0.0,0.0,272.439050358771,0.0,0.0,694.070035426489,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.647000000001,0.0
1090,0.0,0.0,272.423050345837,0.0,0.0,693.9700411416451,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.68,0.0
1091,0.0,0.0,272.407050367664,0.0,0.0,694.080992618823,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.707000000001,0.0
1092,0.0,0.0,272.392050320133,0.0,0.0,694.062028406815,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.738,0.0
1093,0.0,0.0,272.377050344475,0.0,0.0,694.102997080789,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.773000000001,0.0
1094,0.0,0.0,272.362050328318,0.0,0.0,694.097057684707,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.803999999999,0.0
1095,0.0,0.0,272.347050337708,0.0,0.0,694.366029323546,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.832000000001,0.0
1096,0.0,0.0,272.332050343826,0.0,0.0,694.722044721584,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.861,0.0
1097,0.0,0.0,272.318050307057,0.0,0.0,695.164029958139,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.881999999999,0.0
1098,0.0,0.0,272.304050324891,0.0,0.0,695.6050321292461,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.914999999999,0.0
1099,0.0,0.0,272.290050310341,0.0,0.0,696.0280298553529,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.947000000002,0.0
1100,0.0,0.0,272.27605031803796,0.0,0.0,696.446033199998,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.969,0.0
1101,0.0,0.0,272.26305030064,0.0,0.0,696.895039554126,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.996,0.0
1102,0.0,0.0,272.25005029616904,0.0,0.0,697.3570252509869,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.02099999999996,0.0
1103,0.0,0.0,272.237050305156,0.0,0.0,697.7990427777601,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.048,0.0
1104,0.0,0.0,272.224050303085,0.0,0.0,698.27002893065,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.077,0.0
1105,0.0,0.0,272.212050271736,0.0,0.0,698.760051979777,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.105,0.0
1106,0.0,0.0,272.199050316744,0.0,0.0,699.309020480539,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.135,0.0
1107,0.0,0.0,272.18705027717704,0.0,0.0,699.785035816416,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.16700000000003,0.0
1108,0.0,0.0,272.176050261713,0.0,0.0,700.2010058336259,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.193,0.0
1109,0.0,0.0,272.164050289913,0.0,0.0,700.495050754529,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.21299999999997,0.0
1110,0.0,0.0,272.153050263788,0.0,0.0,700.9520364107291,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.232,0.0
1111,0.0,0.0,272.14205027049303,0.0,0.0,701.3469937123809,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.251,0.0
1112,0.0,0.0,272.132050245902,0.0,0.0,701.6270750285471,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.276,0.0
1113,0.0,0.0,272.122050246075,0.0,0.0,702.1210110627729,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.306,0.0
